,khipu_id,kfg_name,okr_name,original_name,legal_filename,nickname,museum_name,museum_num,museum_description,region,provenance,num_cord_clusters,mean_cords_per_cluster,max_subsidiary_branches,num_top_cord_double_sum_clusters,num_top_cord_sum_clusters,num_banded_clusters,num_seriated_clusters,num_decreasing_clusters,benford_match,hierarchical_cluster_pos,num_canuto_cords,num_cords,recto_cords,verso_cords,r_ratio,v_ratio,rv_cords,num_pendant_cords,num_nonzero_top_pendant_cords,num_top_cords,num_subsidiary_cords,num_s_cords,num_z_cords,mean_cord_value,fanout_ratio,num_total_cords,num_ascher_colors,knot_cluster_count,knot_count,mean_knots_per_cord,num_s_knots,num_z_knots,percent_s_knots,percent_z_knots,notes,pcord_notes
118,1000027,AS204,KH0222,AS204,AS204,,"Lowie Museum, University of California, Berkeley",TK 4/5418,,Unknown,Ica,6,3.3333333333333335,2,0,0,3,3,0,0.4159009275315676,380,0,20,0,0,0.0,0.0,0,12,0,0,8,0,0,0,1.6666666666666667,20,3,6,9,0.45,0,0,0.0,0.0,"1.  Construction Note: The main cord (A) is connected to another cord (B) which is color LB but heavier than the LB pendant cord.  Another pendant (12) is suspended from cord B.  It is possible that cord B is the main cord and pendants 1-11 are actually all subsidiaries of a single pendant cord.<br/>2.  (See AS201 comment 2)<br/>3. By spacing and color the quipu forms 5 groups of 2,3,2,2,2 pendants each.  In the first group both pendants are color MB, have no subsidiaries, and are value 0.  The next 4 groups are YB, LB (with an additional MB in group 2), have value 0 or 1, and with one exception each have a subsidiary.  The values on the subsidiaries are 0, 3, or 4.  Their colors are YB or LB or MB.  It is the MB subsidiaries that contain the non zero values.",
304,1000105,UR1033A,KH0035,AS033A,UR1033A,,"Peabody Museum, Harvard University",41.52.30/293B,,Unknown,Unknown,1,12.0,1,0,0,0,1,1,0.248319631621313,431,0,12,0,0,0.0,0.0,0,12,0,0,0,0,0,4,1.0,12,3,7,7,0.5833333333333334,0,1,0.0,0.14285714285714285,This khipu is part of a collection of 7 connected khipus (AS033A-G) all with the same museum number.,
338,1000049,UR1105,KH0119,AS105/N16,UR1105,,"Museum für Völkerkunde, Berlin",VA47097,,Unknown,Ica,2,11.0,2,0,0,2,0,2,0.9327874035182777,224,0,22,0,0,0.0,0.0,0,12,0,0,10,22,0,17,1.8333333333333333,22,3,20,51,2.3181818181818183,51,0,1.0,0.0,"For a list of other quipus with the provenance Ica, see AS100.",
450,1000486,UR180,KH0418,UR180,UR180,,"American Museum of Natural History, NY",B/3453C,,Unknown,Cajamarquilla,1,12.0,1,0,0,0,1,0,0.15398400664645018,605,0,12,0,12,0.0,100.0,12,12,0,0,0,0,12,0,1.0,12,2,37,37,3.0833333333333335,2,22,0.05405405405405406,0.5945945945945946,"As on B/3453A, the knots of B/3453B, C, and D are generally no-axis knots.  However, the smallest, ""single type"" knots do have axes.",
103,1000161,AS188,KH0206,AS188,AS188,,"Museum für Völkerkunde, Berlin",VA43333B,,Unknown,Pachacamac,2,6.0,1,0,0,0,2,0,0.7752380430335581,285,0,12,0,0,0.0,0.0,0,12,0,0,0,0,0,49,1.0,12,3,22,45,3.75,0,0,0.0,0.0,See AS187 for notes.<br/>See AS097 for all Pachacamac khipus.,
347,1000073,UR1117,KH0131,AS117,UR1117,,"Museum für Völkerkunde, Berlin",VA47118,,Unknown,Ica,7,1.5714285714285714,1,0,0,4,3,0,0.8465651246696692,326,0,11,0,0,0.0,0.0,0,11,0,0,0,11,0,435,1.0,11,3,16,26,2.3636363636363638,26,0,1.0,0.0,"For a complete listing of ""Ica"" quipus see AS100.",
278,1000254,UR078,KH0315,UR078,UR078,,Puruchuco Museum,25,khipu policromo extendido peque195177o,Puruchuco,Huaquerones,1,11.0,1,0,0,0,1,0,0.634196553876247,502,0,11,0,11,0.0,100.0,11,11,0,0,0,10,0,22,1.0,11,7,11,12,1.0909090909090908,8,4,0.6666666666666666,0.3333333333333333,,<br/>Characteristic Puruchuco primary cord structure: (AB-KB) - AB-KB
173,1000572,HP043,KH0572,HP043,HP043,,"Museo Nacional de Arqueología, Antropología e Historia del Perú",MNAAHP 5704,,Unknown,Unknown,3,3.6666666666666665,1,0,0,3,0,2,0.79022222271484,593,3,11,10,1,91.0,9.0,11,11,0,0,0,11,0,4,1.0,11,2,15,15,1.3636363636363635,8,7,0.5333333333333333,0.4666666666666667,,
390,1000289,UR117B,KH0355,UR117B,UR117B,,"Museum of Worldculture, Goteborg, Sweden",32.7.3,,Unknown,Paracas,4,3.0,2,0,0,1,3,1,0.8312071736215529,508,0,12,0,10,0.0,100.0,10,11,0,0,1,12,0,2,1.0909090909090908,12,9,10,11,0.9166666666666666,2,9,0.18181818181818182,0.8181818181818182,"(1) UR 117 A, B & C are attached to each other.  The knotted end of the primary cords are slipped through the doubled end of the following primary cord.<br/>(1) UR 117 A, B, C, and D are attached to each other.  The knotted end of the primary cords are slipped through the doubled end of the following primary cord.<br/>UR117D is also attached to the group containing UR117A, B, and C.",<br/>Connected to pendant #13 of UR117A.  Knot and connection with UR117C at 34.0 cm.
73,1000090,AS132,KH0148,AS132,AS132,,"Museum für Völkerkunde, Berlin",VA24369 A,,Unknown,Marquez,2,7.5,2,0,0,1,1,1,0.5569624202237144,252,0,15,0,0,0.0,0.0,0,11,0,0,4,0,0,16,1.3636363636363635,15,4,9,22,1.4666666666666666,0,0,0.0,0.0,See AS106 for all khipu with provenance Marquez,
26,1000210,AS042,KH0053,AS042,AS042,,"Museo Nacional, Lima, Peru",17/569,,Unknown,Unknown,3,4.666666666666667,4,0,0,1,2,1,0.7443711560908708,327,0,14,0,0,0.0,0.0,0,11,0,0,3,0,0,114,1.2727272727272727,14,6,16,30,2.142857142857143,0,0,0.0,0.0,1. Distance to first pendant cord unrecorded.  All subsequent distances should be increased by that amount.<br/>2. The first group of 8 pendants has 2 subgroups by color: 5 AB followed by 3 W.,
327,1000358,UR109,KH0345,UR109,UR109,,Museo Temple Radicati,14,,Unknown,Unknown,2,16.5,3,0,0,1,1,1,0.20761933619122497,519,0,33,9,0,100.0,0.0,9,10,0,0,23,31,0,4,3.3,33,12,2,21,0.6363636363636364,0,21,0.0,1.0,Sueltos for UR109:<br/>Broken at 4.0cm,
161,1000447,HP028,KH0560,HP028,HP028,HP/AR 028,Museo de Sitio de Pachacamac,MSP 1423/RN 43404,,Unknown,Pachacamac,1,10.0,1,0,0,0,1,0,0.0,573,0,10,10,0,100.0,0.0,10,10,0,0,0,10,0,0,1.0,10,5,0,0,0.0,0,0,0.0,0.0,,
199,1000638,JC014,KH0621,JC014,JC014,,Proyecto Incahuasi,PAI-1444-2016,,Unknown,Incahuasi,1,10.0,1,0,0,0,1,0,0.4327290329739011,628,10,10,10,0,100.0,0.0,10,10,0,0,0,0,10,2,1.0,10,2,10,20,2.0,0,20,0.0,1.0,,
431,1000416,UR157,KH0397,UR157,UR157,,Museo Regional de Ica,TC-0143-02,Museo de Tambo Colorado,Unknown,Tambo Colorado,1,10.0,1,0,0,0,1,0,0.6768252825402972,576,1,10,10,0,100.0,0.0,10,10,0,0,0,10,0,6,1.0,10,3,11,11,1.1,10,1,0.9090909090909091,0.09090909090909091,"""cute little khipu"" - G.U.",
229,1000306,UR024,KH0260,UR024,UR024,,"Museum Fur Volkerkunde, Munich, W. Germany",s/n E,,Nazca,Atarco,2,9.5,2,0,0,2,0,0,0.555936808376901,524,0,19,0,10,0.0,100.0,10,10,0,0,9,19,0,2,1.9,19,2,9,17,0.8947368421052632,17,0,1.0,0.0,Part of group of 5 khipu joined together.  UR024 is knotted to UR029 and UR023.,"Knot which joins UR024 to URo20 is at 30.5 cm from ""beginning"" end. <br/>Knot which joins UR024 to URo20 is at 30.5 cm from ""beginning"" end."
200,1000639,JC015,KH0622,JC015,JC015,,Proyecto Incahuasi,PAI-1441-2016,,Unknown,Incahuasi,2,5.0,1,0,0,2,0,0,0.390536825384595,627,7,10,10,0,100.0,0.0,10,10,0,0,0,0,10,2,1.0,10,1,7,22,2.2,0,22,0.0,1.0,,
115,1000026,AS201,KH0219,AS201,AS201,,"Lowie Museum, University of California, Berkeley",TK 4/5419,,Unknown,Ica,3,6.0,2,0,0,3,0,0,0.7625301074491918,401,0,18,0,0,0.0,0.0,0,10,0,0,8,0,0,8,1.8,18,4,13,22,1.2222222222222223,0,0,0.0,0.0,"1. AS201, 202, and 203 are designated by the same museum number.  They are similar in color.  Five colors are used; one is on all three of the quipus and another is on two of the three.  All have groups consistent by color patterning.  The values on them are the same order of magnitude.  All values are 0-20.  All group sums are below 40.  (See AS202 Observation 4 for other materials found with these quipus.)<br/>2. AS201, 202, 203, and 204 are all designated by the museum as TK.  This collection is discussed in D. Menzel in ""Pottery Style and Society in Ancient Peru"", Berkeley and Los Angeles, University of California Press 1976.  Its provenance is Ica.<br/>3. By spacing, the quipu is separated into three groups of 2, 4, 4 pendants.  Both pendants in the first group are color B.  Each pendant in the next two groups is color LB with one subsidiary.  The subsidiaries in the first of these two groups are LB. EB, or LB and EB mottled; in the second of these two groups they are all color B.<br/>4. The two groups of four have the same rank order: P3>P1>P2>P4.  One group and  its subsidiaries sums to 64 and the other and its subsidiaries to 63.  The subsidiaries on the second of these groups are all B and sum to 31.  Similarly the first group of two pendants are B and sum to 31.",
520,1000595,UR257,KH0493,UR257,UR257,,Projecto Arqueologico Incahuasi,9228-13,,Unknown,Incahuasi,3,3.3333333333333335,1,0,0,1,2,1,0.8826062879199872,19,0,10,0,10,0.0,100.0,10,10,0,0,0,10,0,26324,1.0,10,2,36,123,12.3,5,118,0.04065040650406504,0.959349593495935,,
228,1000307,UR023,KH0259,UR023,UR023,,"Museum Fur Volkerkunde, Munich, W. Germany",s/n F,,Nazca,Atarco,2,10.0,2,0,0,2,0,0,0.8807134038681113,530,0,20,10,0,100.0,0.0,10,10,0,0,10,20,0,2,2.0,20,2,9,18,0.9,13,5,0.7222222222222222,0.2777777777777778,knotted to UR024.,"<br/>At beginning end, pCord is knotted to UR024.  At the other end, it is knotted to other khipu.  (Which one?)"
10,1000191,AS020,KH0021,AS020,AS020,,"University Museum, University of Pennsylvania",SA4034,,Unknown,Unknown,2,5.0,1,0,0,0,2,2,0.8397587499334425,286,0,10,0,0,0.0,0.0,0,10,0,0,0,0,0,33,1.0,10,3,19,37,3.7,0,0,0.0,0.0,"1. This quipu and AS018 are not, to our knowledge, associated, but are given identicl numbers SA4034 by the owner.<br/>2. By spacing there are 2 groups of 5 pendants each.<br/>3. Both groups have the same color pattern - B, W, B, B, B:W.<br/>4. Represent the value on the pendant in position j in group i by V (ij) where i = 1,2; j = 1,2,...,6.",
203,1000642,JC018,KH0625,JC018,JC018,,Proyecto Incahuasi,PAI-1453-2016,,Unknown,Incahuasi,3,3.3333333333333335,1,0,0,0,3,0,0.25385548525096613,18,1,10,3,7,30.0,70.0,10,10,0,0,0,0,10,128,1.0,10,6,8,38,3.8,9,29,0.23684210526315788,0.7631578947368421,,
119,1000028,AS205,KH0223,AS205,AS205,,"Lowie Museum, University of California, Berkeley",TM 4/5446,,Unknown,Unknown,2,10.5,2,0,0,2,0,0,0.7101539365596538,386,0,21,0,0,0.0,0.0,0,10,0,0,11,0,0,1,2.1,21,4,9,14,0.6666666666666666,0,0,0.0,0.0,"1. This quipu is associated with another which is described in detail as no 45 (Figure 10) in CJ Mackey, ""Knot Records in Ancient and Modern Peru"", University Microfilm International, Ann Arbor, 1970.  Her description includes the assocated artifacts.<br/>2. All the pendants are color YB and have values 1-4.  There are 0-3 subsidiaries on each.  One, and only one, of the subsidiaries is BS.<br/>(Previous sentence should read: ""One, and only one, of the subsidiaries ON EACH is BS."")",
646,6000089,UR221,KH0459,UR221,UR221,,"Ethnologisches Museum, Berlin, Germany",VA 471146,,"South Coast, Peru",Ica,2,5.0,1,0,0,0,2,0,0.3988917408649668,141,0,10,3,7,30.0,70.0,10,10,0,0,0,10,0,70,1.0,10,4,11,35,3.5,0,35,0.0,1.0,,
106,1000067,AS192,KH0210,AS192,AS192,,"American Museum of Natural History, NY",41.2/6701,,Unknown,Ica,1,13.0,2,0,0,0,1,0,0.8472857298952424,334,0,13,0,13,0.0,100.0,13,10,0,0,3,13,0,31,1.3,13,4,16,36,2.769230769230769,25,7,0.6944444444444444,0.19444444444444445,"AS190-197 were purchased by the Museum in 1969 from Louis Slavitz.  There provenance is near Callengo, Ica Valley.  They are compared following AS190.",
570,6000012,HP048,KH0578,HP048,HP048,,"Museo Nacional de Arqueología, Antropología e Historia del Perú",MNAAHP 5722,,Unknown,"Región Sur, Quillagua, Valle de Loa",2,4.5,1,0,0,1,1,0,0.0,489,0,9,0,9,0.0,100.0,9,9,0,0,0,9,0,0,1.0,9,3,0,0,0.0,0,0,0.0,0.0,,
409,1000317,UR132,KH0373,UR132,UR132,,Museo Chileno de Arte Precolombino,CMBE 0910,,Unknown,"Playa Miller #6, Arica, Chile",1,57.0,2,0,0,0,1,0,0.740322029517781,394,0,57,0,0,0.0,0.0,0,9,0,0,48,57,0,27,6.333333333333333,57,16,13,57,1.0,40,13,0.7017543859649122,0.22807017543859648,"1.  See note on UR 130, #1, for information on the the CMBE designation.<br/>2.  UR132 is not on its original primary cord.  The present primary cord is a piece of strong twine onto which the pendant strings have been (re-)inserted.  Thus, we cannot be certain the pendant cords belong together or are in their proper order.  Presumably, however, Esponey found them together and had some reason for re-stringing them together into a khipu.<br/>3.  The length of the primary cord of UR132 has been arbitrarily assigned to preserve the linearity of the khipu for database entry.",
310,1000111,UR1033G,KH0041,AS033G,UR1033G,,"Peabody Museum, Harvard University",41.52.30/293B,,Unknown,Unknown,3,3.6666666666666665,2,0,0,2,1,1,0.37678206685881743,159,0,11,7,0,100.0,0.0,7,9,0,0,2,11,0,10,1.2222222222222223,11,4,6,14,1.2727272727272727,0,14,0.0,1.0,This khipu is part of a collection of 7 connected khipus (AS033A-G) all with the same museum number.,"<br/>Main cord of Khipu AS033F now passes through plies of main cord of khipu AS033G.  At this end, primary cord of AS033G passes through plies of AS033F.  Cords 1-2 are attached to the primary cord in a complicated manner that is diagrammed in Ascher and Ascher 1987:166-167 with additional notes from CJB 11/01/2002."
36,1000177,AS061/MA036,KH0072,AS061/MA036,AS061_MA036,,"O. Nunez del Prado, Cuzco",8B,,Unknown,Unknown,3,6.0,2,0,0,3,0,0,0.936267865497637,381,0,18,0,0,0.0,0.0,0,9,1,2,9,0,0,4,2.0,18,2,8,18,1.0,0,0,0.0,0.0,"1. This quipu is associated with quipus AS059-AS067.  See discussion under AS059.<br/>2. All pendants are colored B:W.  Each has a value 7 or less and each has a subsidiary colored MB whose value is 1 or 2.<br/>3. The top cord is the color of the pendant cords, and its value is the sum of the pendant values.  The subsidiary is the color of the subsidiaries on the pendants, and its value is the sum of the subsidiary values.",
391,1000290,UR117C,KH0356,UR117C,UR117C,,"Museum of Worldculture, Goteborg, Sweden",32.7.3,,Unknown,Paracas,6,3.8333333333333335,2,0,0,5,1,0,0.21735567798559252,521,0,23,1,6,14.0,86.0,7,9,0,0,14,22,0,1,2.5555555555555554,23,5,9,9,0.391304347826087,2,7,0.2222222222222222,0.7777777777777778,"(1) UR 117 A, B, C, and D are attached to each other.  The knotted end of the primary cords are slipped through the doubled end of the following primary cord.",<br/>The doubled beginning of this cord interlocks with UR117B at 34.0 cm of UR117B.
201,1000640,JC016,KH0623,JC016,JC016,,Proyecto Incahuasi,PAI-1459-2016,,Unknown,Incahuasi,1,9.0,1,0,0,1,0,0,0.7343501207701255,555,0,9,9,0,100.0,0.0,9,9,0,0,0,0,9,0,1.0,9,1,8,8,0.8888888888888888,6,2,0.75,0.25,,
38,1000216,AS063,KH0074,AS063,AS063,,"O. Nunez del Prado, Cuzco",7B,,Unknown,Unknown,3,3.3333333333333335,2,0,0,3,0,0,0.547283750867217,230,1,10,0,0,0.0,0.0,0,9,0,0,1,0,0,48,1.1111111111111112,10,2,13,20,2.0,0,0,0.0,0.0,"1. Construction note: This is two quipus tied together.  Both main cords and all pendant cords are W.  The twisted end of the main cord A is bent back and slipped through the strands of itself forming a closed loop from which P1 and P2 are suspended.  The other end of main cord A is tied around main cord B. (See Ascher notes page 358.)<br/>2. This quipu is associated with AS059-AS067.  See discussion under AS059.  <br/>3. By spacing, there are 6 groups.  On part A there are groups of 2,3,4 pendants, and on part B there are 3 groups of 8 pendants each.<br/>4. The pendants can be segregated into those whose values are 15 or less and those that are greater than 18 as follows:<br/>5. Pendants 1 and 2, set off in a special loop, have the values 18 and 7.  These values are significant in that all values greater than 18 that appear on the quipu are multiples of 18 or of 7.  The multiples of each that appear are 18,36,54,72 and 7,14,21,28,35,70.<br/>6. In addition to the fact that the values in positions 4 and 7 of groups 4,5,6 are multiples of 7 or 18, they are also consistantly multiples of values in other positions.  Namely, P3 is a divisor of P7 and P5 is a divisor of P4.",
148,1000434,HP015,KH0547,HP015,HP015,HP/AR 015,Museo de Sitio de Pachacamac,MSP 1405/RN 43386,,Unknown,"Cieneguilla, Valle de Lurin",3,3.0,1,0,0,2,1,1,0.29873838923458695,498,0,9,2,7,22.0,78.0,9,9,0,0,0,9,0,6,1.0,9,2,6,7,0.7777777777777778,0,7,0.0,1.0,,
111,1000070,AS197,KH0215,AS197,AS197,,"American Museum of Natural History, NY",41.2/6997,,Unknown,Ica,1,11.0,2,0,0,0,1,0,0.8144746182900561,278,0,11,9,0,100.0,0.0,9,9,0,0,2,11,0,1189,1.2222222222222223,11,3,29,97,8.818181818181818,95,1,0.979381443298969,0.010309278350515464,"AS190-197 were purchased by the Museum in 1969 from Louis Slavitz.  There provenance is near Callengo, Ica Valley.  They are compared following AS190.",
602,6000044,MM017,MM017,MM017,MM017,IVc.366.03.J,Museum der Kulturen (Basel),IVc.366.03,,Unknown,Eduard Gaffron,9,2.0,3,0,0,7,0,0,0.9684156128556553,314,0,18,0,17,0.0,100.0,17,9,0,0,9,17,0,30,2.0,18,9,16,63,3.5,59,4,0.9365079365079365,0.06349206349206349,,
63,1000043,AS101 - Part 1,KH0114,AS101 - Part 1,AS101_Part_1,,"Museum für Völkerkunde, Berlin",VA42528,,Unknown,Pachacamac,2,10.5,2,0,0,0,2,0,0.8365119765980689,294,0,21,0,0,0.0,0.0,0,9,0,0,12,0,0,100,2.3333333333333335,21,8,12,120,5.714285714285714,0,0,0.0,0.0,"1. Because only single knots are found on this quipu, the Aschers interpreted the lower knot cluster as the units position and the higher as the tens position.  This interpretation has not been followed.<br/>2. AS101 consists of 2 quipus tied together.  The 2 parts are listed as AS101 - Part 1 and AS101 - Part 2.  The twisted ends of the main cords of the 2 parts are tied together with a square knot.<br/>3. This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac.  See AS97 for a complete listing.<br/>Additional notes are found in Ascher and Ascher 1987:700, 702-704.",<br/>The twisted ends of the main cords of the 2 parts are tied together with a square knot.
8,1000189,AS018,KH0019,AS018,AS018,,"University Museum, University of Pennsylvania",SA4034,,Unknown,Unknown,1,10.0,2,0,0,0,1,0,0.1599232971053982,307,0,10,0,0,0.0,0.0,0,9,0,0,1,0,0,69,1.1111111111111112,10,2,9,69,6.9,0,0,0.0,0.0,"1. Construction note: 4*1 is a pendant 21 cm long attached to the bottom of pendant 4.  It appears to be a recent attachment.<br/>2. Construction note: The color designation W/RM refers to a white cord with thin thread wrapped around it.  The thread wrapping forms a 0.5 cm wide band from 2.5 cm - 3.0 cm.<br/>#. This quipu and AS020 are not, to our knowlege, associated, yet they are given identical numbers SA4034 by the owner.<br/>4. A photograph of this quipu appears in Locke (1923) Plate XL along with a new line description on p. 29.",<br/>The color designation W/RM refers to a white cord with a thin thread wrapped around it.  The thread wrapping forms a 0.5 cm wide band from 2.5 cm - 3.0 cm.
9,1000190,AS019,KH0020,AS019,AS019,,"University Museum, University of Pennsylvania",SA4033,,Unknown,Unknown,2,4.5,1,0,0,2,0,0,0.175754151181174,417,4,9,0,0,0.0,0.0,0,9,0,0,0,0,0,215,1.0,9,1,8,8,0.8888888888888888,0,0,0.0,0.0,"1. Construction note: In group 2, the first and second pendant are paired and the third and fourth pendant are paired by special construction. (a) A double length cord was bent in half, (b) and then slipped through itself around main cord forming 2 adjacent pendants. (See Ascher notes page 62.)<br/>2. By spacing, there are two groups of pendants.  All cords are the same color.<br/>3. Long knots occur consistantly in hundreds, tens, and units positions.  No single knots occur.<br/>4. The value of pendant 9 is the sum of the values of pendants 6 and 7.",
99,1000157,AS184,KH0202,AS184,AS184,,"Museum für Völkerkunde, Berlin",unnumbered,,Unknown,Unknown,8,1.125,1,0,0,8,0,0,0.7623835093304769,357,0,9,0,0,0.0,0.0,0,9,0,0,0,0,0,15,1.0,9,3,12,19,2.111111111111111,0,0,0.0,0.0,,
383,1000141,UR1167,KH0184,AS167/N15,UR1167,,"Museum für Völkerkunde, Berlin",VA42584,,Unknown,Pachacamac,1,9.0,1,0,0,0,1,0,0.8535985844250148,105,0,9,0,0,0.0,0.0,0,9,0,0,0,9,0,141,1.0,9,2,22,59,6.555555555555555,0,59,0.0,1.0,See AS097 for all Pachacamac khipus.,
487,1000531,UR220,KH0458,UR220,UR220,,"Ethnologisches Museum, Berlin, Germany",VA47114b,,"South Coast, Peru",Ica,2,4.5,1,0,0,1,1,0,0.5539085306295657,80,0,9,9,0,100.0,0.0,9,9,0,0,0,9,0,20,1.0,9,6,10,22,2.4444444444444446,0,22,0.0,1.0,,
69,1000078,AS122,KH0136,AS122,AS122,,"Museum für Völkerkunde, Berlin",VA11639,,Unknown,Lima,4,2.25,2,0,0,4,0,0,0.7657858641170433,302,0,9,0,0,0.0,0.0,0,8,0,0,1,0,0,95,1.125,9,1,14,53,5.888888888888889,0,0,0.0,0.0,,
139,1000425,HP006,KH0538,HP006,HP006,HP/AR 006,Museo de Sitio de Pachacamac,MSP 1392/RN 43373,,Unknown,Pachacamac,2,6.5,2,0,0,0,2,0,0.4928181726587695,26,0,13,0,8,0.0,100.0,8,8,0,0,5,13,0,149,1.625,13,7,15,45,3.4615384615384617,1,44,0.022222222222222223,0.9777777777777777,,
578,6000020,KH0067,KH0067,AS056,KH0067,,Valle de Ica Hacienda Callango Ocucaje,03993-02,,Unknown,Unknown,2,5.5,2,0,0,1,1,0,0.9295735829710022,28,0,11,0,10,0.0,100.0,10,8,0,0,3,11,0,1200,1.375,11,5,24,91,8.272727272727273,5,86,0.054945054945054944,0.945054945054945,,The last pendant is attached through the twisted end of the cord and falls at the very end. How  can a cord have two twisted ends? We were unable to determine...
